schoolName,School City,Business Name,Business Address,Business Phone,Business Rating,Distance from School
Austin City Academy,Austin,Museum of the Weird,412 E 6th St,15124765493,3.5,395.4946023710460
Austin City Academy,Austin,The AR Adventure,217 Congress Ave,15125802525,5.0,231.81490865295800
Austin City Academy,Austin,The AR Adventure,1403 Lavaca St,15125802525,5.0,1108.9163480369700
Austin City Academy,Austin,AdVenture Games Team Building - Austin,,15129601900,5.0,686.7571689903950
Austin City Academy,Austin,Lone Star Riverboat,208 Barton Springs Rd,15123271388,4.5,782.9838792790480
Austin City Academy,Austin,The AR Adventure,200 Congress Ave,15125802525,5.0,290.3039986757860
Austin City Academy,Austin,Peter Pan Mini-Golf,1207 Barton Springs Rd,15124721033,4.0,1610.0747613949500
Austin City Academy,Austin,Balloon People,,15124177836,5.0,43740.32282333820
Austin City Academy,Austin,Wishing Horse Productions,119 Nueces St,15126339356,5.0,684.4728473645670
Austin City Academy,Austin,Segway Nation,1108 Lavaca St,15126639634,4.5,821.1333771589490
Capitol City Baptist Church,Austin,Austin Aqua-Dome,1604 Fortview Rd,15124421400,4.5,612.0387652434970
Capitol City Baptist Church,Austin,Blazer Tag Adventure Center,1701 W Ben White Blvd,15124620202,4.0,497.9101545961540
Capitol City Baptist Church,Austin,Snapology Austin,1910 Fort View Rd,15123689090,5.0,843.2560513687060
Capitol City Baptist Church,Austin,Work and Woof,4930 S Congress,15124601488,4.5,1630.6542618778900
Capitol City Baptist Church,Austin,TuneBugz!,4477 S Lamar Blvd,15126326695,5.0,1768.5039927892300
Capitol City Baptist Church,Austin,Austin Brewery Tours,4714 Mt Vernon Dr,15124129268,5.0,577.2257314374660
Capitol City Baptist Church,Austin,YMOK Daycare Austin,510 Clarke St,15124284818,4.5,1267.8650948669900
Capitol City Baptist Church,Austin,Austin Detours,3605 Manchaca Rd,15129628636,5.0,1484.845973167370
Capitol City Baptist Church,Austin,Battle Bend Park,4600 Suburban Dr,,3.5,1778.7315562140600
Capitol City Baptist Church,Austin,Premier High School,1701 W Ben White Blvd,15124448442,4.0,302.2003497323040
Town & Country Children's Mont,Austin,Austin Aqua-Dome,1604 Fortview Rd,15124421400,4.5,818.091036603596
Town & Country Children's Mont,Austin,Blazer Tag Adventure Center,1701 W Ben White Blvd,15124620202,4.0,950.0640181322280
Town & Country Children's Mont,Austin,Austin Detours,3605 Manchaca Rd,15129628636,5.0,430.1720615109560
Town & Country Children's Mont,Austin,Pikopye’s Town,2919 Menchaca Rd,15123684011,5.0,754.4456011092650
Town & Country Children's Mont,Austin,Snapology Austin,1910 Fort View Rd,15123689090,5.0,622.2814000760990
Town & Country Children's Mont,Austin,Del Curto Neighborhood Park,3000 Del Curto,,4.0,973.4230345213520
Town & Country Children's Mont,Austin,Rock-About Climbing Adventures,3505 S Lamar Blvd,15124150804,5.0,285.85769049514800
Town & Country Children's Mont,Austin,Greenbelt Outdoors,2709 S Lamar Blvd,15127630912,3.5,1081.3541670660800
Town & Country Children's Mont,Austin,Barton Creek Greenbelt,200 S Lamar Blvd,15129746700,4.5,1655.2936869986300
Town & Country Children's Mont,Austin,TuneBugz!,4477 S Lamar Blvd,15126326695,5.0,1320.1151012281900
Town & Country Children's Mont,Austin,Songs For Seeds Austin,4544 S Lamar Blvd,15126807485,5.0,1580.6323739283200
Town & Country Children's Mont,Austin,Premier High School,1701 W Ben White Blvd,15124448442,4.0,1116.1126845663300
St David's Episcopal Day Schoo,Austin,Selfiemade Escape Room,503 Neches St,15126518383,5.0,344.28816726979400
St David's Episcopal Day Schoo,Austin,Texas Toy Museum,314 1/2 Congress Ave,15122209582,4.0,540.4274638733210
St David's Episcopal Day Schoo,Austin,Original Selfie Museum,503 Neches St,15126518383,5.0,345.31798501429400
St David's Episcopal Day Schoo,Austin,Alamo Adventures,602 Interstate 35,15122030093,5.0,47485.69468608890
St David's Episcopal Day Schoo,Austin,SherpaLux,,15127125620,5.0,642.5622090318360
St David's Episcopal Day Schoo,Austin,The Escape Game Austin,405 Red River St,15126430043,5.0,492.46807052663300
St David's Episcopal Day Schoo,Austin,Museum of the Weird,412 E 6th St,15124765493,3.5,212.34679139550200
St David's Episcopal Day Schoo,Austin,Capital Cruises,208 Barton Springs Rd,15124809264,4.5,1130.0285366697100
St David's Episcopal Day Schoo,Austin,The AR Adventure,1403 Lavaca St,15125802525,5.0,911.5932447357710
St David's Episcopal Day Schoo,Austin,Austin Tubing Trips,251 Trinity St,15126553085,4.5,575.6559691593990
St David's Episcopal Day Schoo,Austin,Cozymeal,501 Congress Ave,15124304755,4.5,349.66038497832300
St David's Episcopal Day Schoo,Austin,AdVenture Games Team Building - Austin,,15129601900,5.0,642.5622090318360
St David's Episcopal Day Schoo,Austin,Alpine Engine,98 San Jacinto Blvd,15127519639,4.0,841.8564410444490
St David's Episcopal Day Schoo,Austin,The AR Adventure,217 Congress Ave,15125802525,5.0,590.7033948323460
St David's Episcopal Day Schoo,Austin,Balloon People,,15124177836,5.0,43447.83034592740
St David's Episcopal Day Schoo,Austin,Segway Nation,1108 Lavaca St,15126639634,4.5,702.4577791040380
St David's Episcopal Day Schoo,Austin,The AR Adventure,200 Congress Ave,15125802525,5.0,666.7819081052
St David's Episcopal Day Schoo,Austin,Austin Visitor Center,602 E Fourth St,15124780098,4.0,445.72627530291300
St David's Episcopal Day Schoo,Austin,Lone Star Riverboat,208 Barton Springs Rd,15123271388,4.5,1160.5029888212600
St David's Episcopal Day Schoo,Austin,Fairmont Austin,101 Red River St,15126002000,4.0,766.7695109724760
Austin Village Academy,Austin,Austin Aqua-Dome,1604 Fortview Rd,15124421400,4.5,410.8527337380940
Austin Village Academy,Austin,Snapology Austin,1910 Fort View Rd,15123689090,5.0,94.54204096506760
Austin Village Academy,Austin,Blazer Tag Adventure Center,1701 W Ben White Blvd,15124620202,4.0,440.86623761028600
Austin Village Academy,Austin,Pikopye’s Town,2919 Menchaca Rd,15123684011,5.0,1223.537482495260
Austin Village Academy,Austin,TuneBugz!,4477 S Lamar Blvd,15126326695,5.0,1160.1056278921300
Austin Village Academy,Austin,Austin Detours,3605 Manchaca Rd,15129628636,5.0,787.8026567538180
Austin Village Academy,Austin,Del Curto Neighborhood Park,3000 Del Curto,,4.0,1368.4021633516100
Austin Village Academy,Austin,Austin Brewery Tours,4714 Mt Vernon Dr,15124129268,5.0,1490.6380150266300
Austin Village Academy,Austin,Rock-About Climbing Adventures,3505 S Lamar Blvd,15124150804,5.0,816.2419752094820
Austin Village Academy,Austin,Songs For Seeds Austin,4544 S Lamar Blvd,15126807485,5.0,1524.4729669792400
Austin Village Academy,Austin,Premier High School,1701 W Ben White Blvd,15124448442,4.0,637.9693294681660
Austin Village Academy,Austin,Greenbelt Outdoors,2709 S Lamar Blvd,15127630912,3.5,1565.6967604930300
Zavala Elementary School,Austin,Austin Bike Tours & Rentals,1710 E 2nd St,15122770609,4.5,545.0773859745570
Zavala Elementary School,Austin,Live Love Paddle,1610 E Riverside Dr,15128042122,5.0,1726.2917326211700
Zavala Elementary School,Austin,Fiesta Gardens,2101 Jesse E Segovia St,15124808318,4.0,1069.1134504953000
Zavala Elementary School,Austin,Parque Zaragoza Recreation Center,2608 Gonzales St,15129782460,4.5,881.56155463222
Zavala Elementary School,Austin,The Expedition School,,15129226724,4.5,1302.1105006821800
Zavala Elementary School,Austin,EpicSUP,2200 S Lakeshore Blvd,15125742516,4.5,1455.6619508129000
Zavala Elementary School,Austin,Rosewood Park and Pool,2300 Rosewood Ave,15129746700,4.0,1500.7008379402300
Zavala Elementary School,Austin,Chakra Kids Yoga,2324 E Caesar Chavez,15127854897,5.0,384.9236979047640
Zavala Elementary School,Austin,Millennium Youth Entertainment Complex,1156 Hargrave St,15124726932,3.5,1735.6749911872200
Zavala Elementary School,Austin,ATXcursions,621 Gunter,18667597375,5.0,1609.279667423860
Zavala Elementary School,Austin,Metrocycle Pedicabs,1508 E 4th St,15128251276,5.0,566.0536393238020
Zavala Elementary School,Austin,Waterloo Greenway,1111 Red River,15125413520,5.0,2067.93659077769
Zavala Elementary School,Austin,French Legation State Historic Site,802 San Marcos St,17372261779,4.5,1521.299984644680
Zavala Elementary School,Austin,Sheraton Austin Hotel at the Capitol,701 East 11th Street,15124781111,2.5,1923.6400205722000
Zavala Elementary School,Austin,Texas State Cemetery,909 Navasota St,15124630605,4.5,1177.356988255900
Zavala Elementary School,Austin,Hipside Peddler,700 Shady Ln,15127108801,4.5,2223.2961890905900
Barton Hills Elementary School,Austin,Zilker Park Boat Rentals,2101 Andrew Zilker Rd,15124783852,4.0,1881.1061811445100
Barton Hills Elementary School,Austin,Barton Springs Pool,2201 Barton Springs Rd,15129746300,4.5,1567.5083303977500
Barton Hills Elementary School,Austin,Zilker Botanical Gardens,2220 Barton Springs Rd,15124778672,4.0,1959.8464060484500
Barton Hills Elementary School,Austin,ATX Kids Club,,15122345437,4.5,1698.7899592841500
Barton Hills Elementary School,Austin,Pikopye’s Town,2919 Menchaca Rd,15123684011,5.0,1439.0419872040900
Barton Hills Elementary School,Austin,Austin Eats Food Tours,,15129634545,5.0,1698.7899592841500
Barton Hills Elementary School,Austin,AquaMobile Swim School,,18889507946,3.5,1698.7899592841500
Barton Hills Elementary School,Austin,Zilker Park Kite Festival,,,4.0,1698.7899592841500
Barton Hills Elementary School,Austin,Mike's Bikes and Tours,,15129196293,5.0,1698.7899592841500
Barton Hills Elementary School,Austin,Barton Creek Greenbelt,200 S Lamar Blvd,15129746700,4.5,1325.150420921060
Barton Hills Elementary School,Austin,Greenbelt Outdoors,2709 S Lamar Blvd,15127630912,3.5,1126.5209998494300
Barton Hills Elementary School,Austin,Del Curto Neighborhood Park,3000 Del Curto,,4.0,1516.2768784010600
Barton Hills Elementary School,Austin,Zilker Park,2100 Barton Springs Rd,15129746700,4.5,1561.6130262491100
Barton Hills Elementary School,Austin,Austin Trail of Lights,2100 Barton Springs Rd,,3.0,1723.1241678548000
Barton Hills Elementary School,Austin,South Austin Recreation Center,1100 Cumberland Rd,15129782440,4.0,2005.9677018836000
Barton Hills Elementary School,Austin,Texas Climbing Adventures,,15125902988,5.0,1698.7899592841500
City School,Austin,Urban Air Trampoline and Adventure Park,4500 S Pleasant Valley Rd,17372097096,3.0,1265.456680689940
City School,Austin,Battle Bend Park,4600 Suburban Dr,,3.5,1668.6689829073600
Headwaters School,Austin,Texas Toy Museum,314 1/2 Congress Ave,15122209582,4.0,807.5436337113430
Headwaters School,Austin,SherpaLux,,15127125620,5.0,403.8466241217900
Headwaters School,Austin,Alamo Adventures,602 Interstate 35,15122030093,5.0,47474.0019643169
Headwaters School,Austin,Original Selfie Museum,503 Neches St,15126518383,5.0,1175.8832211302800
Headwaters School,Austin,The AR Adventure,1403 Lavaca St,15125802525,5.0,825.1358229816640
Headwaters School,Austin,Selfiemade Escape Room,503 Neches St,15126518383,5.0,1175.2671333582000
Headwaters School,Austin,Capital Cruises,208 Barton Springs Rd,15124809264,4.5,1191.5282804847100
Headwaters School,Austin,AdVenture Games Team Building - Austin,,15129601900,5.0,403.8466241217900
Headwaters School,Austin,Peter Pan Mini-Golf,1207 Barton Springs Rd,15124721033,4.0,1572.0224402807000
Headwaters School,Austin,Segway Nation,1108 Lavaca St,15126639634,4.5,542.3956709230130
Headwaters School,Austin,The Escape Game Austin,405 Red River St,15126430043,5.0,1301.8576277756300
Headwaters School,Austin,Balloon People,,15124177836,5.0,43330.83942493030
Headwaters School,Austin,The AR Adventure,217 Congress Ave,15125802525,5.0,905.2436288423010
Headwaters School,Austin,Cozymeal,501 Congress Ave,15124304755,4.5,768.9169000080450
Headwaters School,Austin,Wishing Horse Productions,119 Nueces St,15126339356,5.0,721.5566107754940
Headwaters School,Austin,Austin Panic Room,1205 Rio Grande St,15129202845,4.5,492.42637836794800
Headwaters School,Austin,Austin Tubing Trips,251 Trinity St,15126553085,4.5,1179.9702213088400
Headwaters School,Austin,Museum of the Weird,412 E 6th St,15124765493,3.5,1076.063092250620
Headwaters School,Austin,Lone Star Riverboat,208 Barton Springs Rd,15123271388,4.5,1151.6566547059700
Headwaters School,Austin,Alpine Engine,98 San Jacinto Blvd,15127519639,4.0,1261.5500390954800
Cathedral School Of St Mary,Austin,Selfiemade Escape Room,503 Neches St,15126518383,5.0,568.720465518359
Cathedral School Of St Mary,Austin,Texas Toy Museum,314 1/2 Congress Ave,15122209582,4.0,720.3618206432830
Cathedral School Of St Mary,Austin,SherpaLux,,15127125620,5.0,518.8336499527880
Cathedral School Of St Mary,Austin,Alamo Adventures,602 Interstate 35,15122030093,5.0,47707.25822926070
Cathedral School Of St Mary,Austin,Original Selfie Museum,503 Neches St,15126518383,5.0,569.7993565785860
Cathedral School Of St Mary,Austin,The Escape Game Austin,405 Red River St,15126430043,5.0,714.5687022753130
Cathedral School Of St Mary,Austin,The AR Adventure,1403 Lavaca St,15125802525,5.0,690.3103650731530
Cathedral School Of St Mary,Austin,Capital Cruises,208 Barton Springs Rd,15124809264,4.5,1322.8057086564400
Cathedral School Of St Mary,Austin,Museum of the Weird,412 E 6th St,15124765493,3.5,437.0714323057110
Cathedral School Of St Mary,Austin,AdVenture Games Team Building - Austin,,15129601900,5.0,518.8336499527880
Cathedral School Of St Mary,Austin,Austin Tubing Trips,251 Trinity St,15126553085,4.5,810.3727470735200
Cathedral School Of St Mary,Austin,Cozymeal,501 Congress Ave,15124304755,4.5,523.80728305981
Cathedral School Of St Mary,Austin,Segway Nation,1108 Lavaca St,15126639634,4.5,526.8743435360710
Cathedral School Of St Mary,Austin,The AR Adventure,217 Congress Ave,15125802525,5.0,788.5410728722200
Cathedral School Of St Mary,Austin,Alpine Engine,98 San Jacinto Blvd,15127519639,4.0,1069.420762719940
Cathedral School Of St Mary,Austin,Balloon People,,15124177836,5.0,43216.227992647700
Cathedral School Of St Mary,Austin,The AR Adventure,200 Congress Ave,15125802525,5.0,852.5146383620790
Cathedral School Of St Mary,Austin,Austin Visitor Center,602 E Fourth St,15124780098,4.0,658.5750868372950
Cathedral School Of St Mary,Austin,Austin Rental Boats,5019 N Capital Of Texas Hwy,15129571444,4.5,10345.741837041300
Cathedral School Of St Mary,Austin,Lone Star Riverboat,208 Barton Springs Rd,15123271388,4.5,1343.4390456947200
KIPP Austin Obras,Austin,Work and Woof,4930 S Congress,15124601488,4.5,1562.2211114243400
KIPP Austin Obras,Austin,Neighbors,5609 S Congress Ave,,4.5,1543.227054082180
KIPP Austin Obras,Austin,Battle Bend Park,4600 Suburban Dr,,3.5,1392.2705068839000
Southeast Middle School,Austin,Zilker Park Boat Rentals,2101 Andrew Zilker Rd,15124783852,4.0,1382.0950459632200
Southeast Middle School,Austin,Alamo Adventures,602 Interstate 35,15122030093,5.0,47223.807091603100
Southeast Middle School,Austin,Texas Toy Museum,314 1/2 Congress Ave,15122209582,4.0,1388.9392690879400
Southeast Middle School,Austin,Barton Springs Pool,2201 Barton Springs Rd,15129746300,4.5,1708.1300013760100
Southeast Middle School,Austin,SherpaLux,,15127125620,5.0,1151.6401259597000
Southeast Middle School,Austin,Capital Cruises,208 Barton Springs Rd,15124809264,4.5,1492.3631538693900
Southeast Middle School,Austin,Peter Pan Mini-Golf,1207 Barton Springs Rd,15124721033,4.0,1328.0046899028900
Southeast Middle School,Austin,The AR Adventure,1403 Lavaca St,15125802525,5.0,1473.2896200443200
Southeast Middle School,Austin,YourBikerGang,506 Walsh St,15128936833,5.0,178.53820073186900
Southeast Middle School,Austin,Balloon People,,15124177836,5.0,43504.77527727530
Southeast Middle School,Austin,ZACH Theatre,202 S Lamar Blvd,15124760541,4.5,905.6533402102780
Southeast Middle School,Austin,AdVenture Games Team Building - Austin,,15129601900,5.0,1151.6401259597000
Southeast Middle School,Austin,Wishing Horse Productions,119 Nueces St,15126339356,5.0,971.8317728805920
Southeast Middle School,Austin,Austin Rental Boats,5019 N Capital Of Texas Hwy,15129571444,4.5,9450.8661519589
Southeast Middle School,Austin,Lone Star Riverboat,208 Barton Springs Rd,15123271388,4.5,1416.8509316659700
Southeast Middle School,Austin,West Austin Park & Wading Pool,1317 W 10th St,,4.0,508.75663583352800
Southeast Middle School,Austin,The AR Adventure,217 Congress Ave,15125802525,5.0,1463.2430123027000
Southeast Middle School,Austin,Austin Panic Room,1205 Rio Grande St,15129202845,4.5,1002.6614701753200
Southeast Middle School,Austin,Lou Neff Point,Ann And Roy Butler Hike And Bike Trl,,4.5,778.0926391586300
Southeast Middle School,Austin,Segway Nation,1108 Lavaca St,15126639634,4.5,1258.3954659169600
Austin St Hospital,Austin,Zilker Park Boat Rentals,2101 Andrew Zilker Rd,15124783852,4.0,1382.0950459632200
Austin St Hospital,Austin,Alamo Adventures,602 Interstate 35,15122030093,5.0,47223.807091603100
Austin St Hospital,Austin,Texas Toy Museum,314 1/2 Congress Ave,15122209582,4.0,1388.9392690879400
Austin St Hospital,Austin,Barton Springs Pool,2201 Barton Springs Rd,15129746300,4.5,1708.1300013760100
Austin St Hospital,Austin,SherpaLux,,15127125620,5.0,1151.6401259597000
Austin St Hospital,Austin,Capital Cruises,208 Barton Springs Rd,15124809264,4.5,1492.3631538693900
Austin St Hospital,Austin,Peter Pan Mini-Golf,1207 Barton Springs Rd,15124721033,4.0,1328.0046899028900
Austin St Hospital,Austin,The AR Adventure,1403 Lavaca St,15125802525,5.0,1473.2896200443200
Austin St Hospital,Austin,YourBikerGang,506 Walsh St,15128936833,5.0,178.53820073186900
Austin St Hospital,Austin,Balloon People,,15124177836,5.0,43504.77527727530
Austin St Hospital,Austin,ZACH Theatre,202 S Lamar Blvd,15124760541,4.5,905.6533402102780
Austin St Hospital,Austin,AdVenture Games Team Building - Austin,,15129601900,5.0,1151.6401259597000
Austin St Hospital,Austin,Wishing Horse Productions,119 Nueces St,15126339356,5.0,971.8317728805920
Austin St Hospital,Austin,Austin Rental Boats,5019 N Capital Of Texas Hwy,15129571444,4.5,9450.8661519589
Austin St Hospital,Austin,Lone Star Riverboat,208 Barton Springs Rd,15123271388,4.5,1416.8509316659700
Austin St Hospital,Austin,West Austin Park & Wading Pool,1317 W 10th St,,4.0,508.75663583352800
Austin St Hospital,Austin,The AR Adventure,217 Congress Ave,15125802525,5.0,1463.2430123027000
Austin St Hospital,Austin,Austin Panic Room,1205 Rio Grande St,15129202845,4.5,1002.6614701753200
Austin St Hospital,Austin,Lou Neff Point,Ann And Roy Butler Hike And Bike Trl,,4.5,778.0926391586300
Austin St Hospital,Austin,Segway Nation,1108 Lavaca St,15126639634,4.5,1258.3954659169600
Kipp Austin Beacon Prep,Austin,Urban Air Trampoline and Adventure Park,4500 S Pleasant Valley Rd,17372097096,3.0,1568.640244134240
Kipp Austin Beacon Prep,Austin,Work and Woof,4930 S Congress,15124601488,4.5,1646.3262323026200
Kipp Austin Beacon Prep,Austin,Neighbors,5609 S Congress Ave,,4.5,1601.2650565056100
Kipp Austin Beacon Prep,Austin,Battle Bend Park,4600 Suburban Dr,,3.5,1477.2669050078400
University Of Texas Elementary Charter School,Austin,Austin Bike Tours & Rentals,1710 E 2nd St,15122770609,4.5,773.6139525303300
University Of Texas Elementary Charter School,Austin,Parque Zaragoza Recreation Center,2608 Gonzales St,15129782460,4.5,609.5163947115400
University Of Texas Elementary Charter School,Austin,Live Love Paddle,1610 E Riverside Dr,15128042122,5.0,2050.0713282400000
University Of Texas Elementary Charter School,Austin,Fiesta Gardens,2101 Jesse E Segovia St,15124808318,4.0,1387.5852385254000
University Of Texas Elementary Charter School,Austin,The Expedition School,,15129226724,4.5,1625.8073382359200
University Of Texas Elementary Charter School,Austin,Rosewood Park and Pool,2300 Rosewood Ave,15129746700,4.0,1200.0065919905300
University Of Texas Elementary Charter School,Austin,Millennium Youth Entertainment Complex,1156 Hargrave St,15124726932,3.5,1415.2930220728300
University Of Texas Elementary Charter School,Austin,Central Machine Works Brewery and Beer Hall,4824 E Cesar Chavez St,15122202340,4.0,1823.7048054400800
University Of Texas Elementary Charter School,Austin,ATXcursions,621 Gunter,18667597375,5.0,1473.9516644572200
University Of Texas Elementary Charter School,Austin,Chakra Kids Yoga,2324 E Caesar Chavez,15127854897,5.0,607.3478930520400
University Of Texas Elementary Charter School,Austin,Metrocycle Pedicabs,1508 E 4th St,15128251276,5.0,316.5488837140900
University Of Texas Elementary Charter School,Austin,French Legation State Historic Site,802 San Marcos St,17372261779,4.5,1535.6008884057900
University Of Texas Elementary Charter School,Austin,Sheraton Austin Hotel at the Capitol,701 East 11th Street,15124781111,2.5,1914.594771382380
University Of Texas Elementary Charter School,Austin,The Homegrown School,16407 Decker Creek Dr,15127993559,5.0,15361.409938424000
University Of Texas Elementary Charter School,Austin,Texas State Cemetery,909 Navasota St,15124630605,4.5,1116.3734595577300
University Of Texas Elementary Charter School,Austin,Hipside Peddler,700 Shady Ln,15127108801,4.5,2107.627651807020
George M Kometzky School,Austin,Austin Bike Tours & Rentals,1710 E 2nd St,15122770609,4.5,773.6139525303300
George M Kometzky School,Austin,Parque Zaragoza Recreation Center,2608 Gonzales St,15129782460,4.5,609.5163947115400
George M Kometzky School,Austin,Live Love Paddle,1610 E Riverside Dr,15128042122,5.0,2050.0713282400000
George M Kometzky School,Austin,Fiesta Gardens,2101 Jesse E Segovia St,15124808318,4.0,1387.5852385254000
George M Kometzky School,Austin,The Expedition School,,15129226724,4.5,1625.8073382359200
George M Kometzky School,Austin,Rosewood Park and Pool,2300 Rosewood Ave,15129746700,4.0,1200.0065919905300
George M Kometzky School,Austin,Millennium Youth Entertainment Complex,1156 Hargrave St,15124726932,3.5,1415.2930220728300
George M Kometzky School,Austin,Central Machine Works Brewery and Beer Hall,4824 E Cesar Chavez St,15122202340,4.0,1823.7048054400800
George M Kometzky School,Austin,ATXcursions,621 Gunter,18667597375,5.0,1473.9516644572200
George M Kometzky School,Austin,Chakra Kids Yoga,2324 E Caesar Chavez,15127854897,5.0,607.3478930520400
George M Kometzky School,Austin,Metrocycle Pedicabs,1508 E 4th St,15128251276,5.0,316.5488837140900
George M Kometzky School,Austin,French Legation State Historic Site,802 San Marcos St,17372261779,4.5,1535.6008884057900
George M Kometzky School,Austin,Sheraton Austin Hotel at the Capitol,701 East 11th Street,15124781111,2.5,1914.594771382380
George M Kometzky School,Austin,The Homegrown School,16407 Decker Creek Dr,15127993559,5.0,15361.409938424000
George M Kometzky School,Austin,Texas State Cemetery,909 Navasota St,15124630605,4.5,1116.3734595577300
George M Kometzky School,Austin,Hipside Peddler,700 Shady Ln,15127108801,4.5,2107.627651807020
KIPP Austin Obras,Austin,Urban Air Trampoline and Adventure Park,4500 S Pleasant Valley Rd,17372097096,3.0,1496.2123057358700
KIPP Austin Obras,Austin,Work and Woof,4930 S Congress,15124601488,4.5,1803.2362596868400
KIPP Austin Obras,Austin,Battle Bend Park,4600 Suburban Dr,,3.5,1639.9156011887300
Joslin Elementary School,Austin,Austin Aqua-Dome,1604 Fortview Rd,15124421400,4.5,687.6419544752130
Joslin Elementary School,Austin,Blazer Tag Adventure Center,1701 W Ben White Blvd,15124620202,4.0,488.9667416149990
Joslin Elementary School,Austin,Snapology Austin,1910 Fort View Rd,15123689090,5.0,445.4513901056450
Joslin Elementary School,Austin,TuneBugz!,4477 S Lamar Blvd,15126326695,5.0,891.3920640526400
Joslin Elementary School,Austin,Pikopye’s Town,2919 Menchaca Rd,15123684011,5.0,1702.5765509339900
Joslin Elementary School,Austin,Austin Detours,3605 Manchaca Rd,15129628636,5.0,1279.9858132841800
Joslin Elementary School,Austin,Austin Brewery Tours,4714 Mt Vernon Dr,15124129268,5.0,1325.4611887207000
Joslin Elementary School,Austin,Del Curto Neighborhood Park,3000 Del Curto,,4.0,1862.0242017862700
Joslin Elementary School,Austin,Songs For Seeds Austin,4544 S Lamar Blvd,15126807485,5.0,1307.4467184944300
Joslin Elementary School,Austin,Rock-About Climbing Adventures,3505 S Lamar Blvd,15124150804,5.0,1245.1651887952400
Joslin Elementary School,Austin,Premier High School,1701 W Ben White Blvd,15124448442,4.0,684.5132756618680
Uphaus Early Childhood Center,Austin,Urban Air Trampoline and Adventure Park,4500 S Pleasant Valley Rd,17372097096,3.0,1447.8207151650700
Uphaus Early Childhood Center,Austin,Work and Woof,4930 S Congress,15124601488,4.5,1907.2899425573000
Uphaus Early Childhood Center,Austin,Battle Bend Park,4600 Suburban Dr,,3.5,1745.8492368738300
Pease Elementary School,Austin,SherpaLux,,15127125620,5.0,438.20491567268300
Pease Elementary School,Austin,Alamo Adventures,602 Interstate 35,15122030093,5.0,47834.52502149610
Pease Elementary School,Austin,Texas Toy Museum,314 1/2 Congress Ave,15122209582,4.0,1124.578326851200
Pease Elementary School,Austin,The AR Adventure,1403 Lavaca St,15125802525,5.0,605.5968481549160
Pease Elementary School,Austin,Original Selfie Museum,503 Neches St,15126518383,5.0,1392.2044306300100
Pease Elementary School,Austin,Austin Panic Room,1205 Rio Grande St,15129202845,4.5,141.19508344707600
Pease Elementary School,Austin,AdVenture Games Team Building - Austin,,15129601900,5.0,438.20491567268300
Pease Elementary School,Austin,Capital Cruises,208 Barton Springs Rd,15124809264,4.5,1560.4926186966100
Pease Elementary School,Austin,Segway Nation,1108 Lavaca St,15126639634,4.5,453.0902418252760
Pease Elementary School,Austin,Selfiemade Escape Room,503 Neches St,15126518383,5.0,1391.3898519716000
Pease Elementary School,Austin,The Escape Game Austin,405 Red River St,15126430043,5.0,1531.9671788544600
Pease Elementary School,Austin,Balloon People,,15124177836,5.0,42960.88044561660
Pease Elementary School,Austin,Museum of the Weird,412 E 6th St,15124765493,3.5,1273.2088156170400
Pease Elementary School,Austin,Cozymeal,501 Congress Ave,15124304755,4.5,1039.379452508320
Pease Elementary School,Austin,Austin Rental Boats,5019 N Capital Of Texas Hwy,15129571444,4.5,9512.41173478251
Pease Elementary School,Austin,The AR Adventure,217 Congress Ave,15125802525,5.0,1226.2196743683400
Pease Elementary School,Austin,Austin Tubing Trips,251 Trinity St,15126553085,4.5,1465.1299232755000
Pease Elementary School,Austin,Wishing Horse Productions,119 Nueces St,15126339356,5.0,1095.3183285502900
Pease Elementary School,Austin,Lone Star Riverboat,208 Barton Springs Rd,15123271388,4.5,1523.765086124910
Pease Elementary School,Austin,The AR Adventure,200 Congress Ave,15125802525,5.0,1212.0471290699600
Rodriguez Elementary School,Austin,Urban Air Trampoline and Adventure Park,4500 S Pleasant Valley Rd,17372097096,3.0,656.0843927093620
Rodriguez Elementary School,Austin,Meanwhile Brewing,3901 Promontory Point Dr,15123083659,4.5,1821.7675559191900
Blackshear Elementary School,Austin,The Escape Game Austin,405 Red River St,15126430043,5.0,1542.0813623043900
Blackshear Elementary School,Austin,Original Selfie Museum,503 Neches St,15126518383,5.0,1583.139283610640
Blackshear Elementary School,Austin,Austin Bike Tours & Rentals,1710 E 2nd St,15122770609,4.5,1003.1934614360500
Blackshear Elementary School,Austin,Selfiemade Escape Room,503 Neches St,15126518383,5.0,1583.0601833329200
Blackshear Elementary School,Austin,Rosewood Park and Pool,2300 Rosewood Ave,15129746700,4.0,802.325446082491
Blackshear Elementary School,Austin,Parque Zaragoza Recreation Center,2608 Gonzales St,15129782460,4.5,1154.2432186366700
Blackshear Elementary School,Austin,Millennium Youth Entertainment Complex,1156 Hargrave St,15124726932,3.5,1186.9179572010100
Blackshear Elementary School,Austin,Austin Duck Adventures,602 E 4th St,15124775274,4.0,1514.8039179078800
Blackshear Elementary School,Austin,Double Decker Austin,602 E 4th St,15125962925,4.5,1481.5633780731700
Blackshear Elementary School,Austin,Austin Visitor Center,602 E Fourth St,15124780098,4.0,1496.3735048734300
Blackshear Elementary School,Austin,Sheraton Austin Hotel at the Capitol,701 East 11th Street,15124781111,2.5,1240.2099318918100
Blackshear Elementary School,Austin,Waterloo Greenway,1111 Red River,15125413520,5.0,1352.5185297969600
